Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.251238","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.176327","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","102.27532","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","94.85625","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","96.185645","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","93.761454","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","94.055237","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","94.709697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","95.839103","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","96.087787","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","96.585156","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","98.727666","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.837181","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.065925","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.254104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.316244","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.445836","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.240818","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.922062","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.819334","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","98.52831","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.585449","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","98.535077","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.005938","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","102.141289","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","95.247248","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","96.263845","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","93.683254","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","94.522709","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","94.616203","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","95.819973","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","95.485206","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","96.518202","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.584195","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.827616","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.020703","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.177758","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.22387","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.418663","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.620949","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.020995","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.642078","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.185741","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.203648","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.544407","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.106043","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.745363","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","95.325448","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","96.263845","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","93.683254","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","93.68126","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","94.055237","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","95.370428","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","95.418252","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","96.336471","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","98.412029","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.617191","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.973881","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.085804","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.169834","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.277816","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.027437","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.708928","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.598402","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","98.616302","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.527608","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.007803","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.971152","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.500266","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","95.560047","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","96.263845","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","93.839654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","93.120295","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","94.522709","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","95.657372","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","95.781714","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","96.824275","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","98.909397","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.951958","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.92966","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.003695","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.130226","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.197944","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.87607","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.232517","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.766208","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","98.284224","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.568501","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","98.703524","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.81641","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","102.528433","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","95.638247","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","96.420244","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","93.761454","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","93.68126","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","94.896686","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","95.743455","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","95.743455","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","96.977312","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.569367","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.009347","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.060572","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.18137","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.295714","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","101.172561","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.758715","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.071819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.673451","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","98.507418","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.783176","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.404259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.918707","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.556601","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","95.794646","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","96.420244","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","93.761454","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","92.933306","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","94.33572","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","95.198262","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","95.571289","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","97.27382","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.904134","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.066736","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.114398","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.288801","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.376303","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.14813","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.376143","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.681439","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.74869","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","98.551694","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.508037","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.247004","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.378399","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","95.403648","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","94.074253","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","92.353859","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","93.307283","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","95.083674","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","95.925186","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","95.97301","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","97.618152","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.904134","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.999782","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.123632","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.249222","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.389109","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.448273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.145863","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.109859","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.871008","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","98.333636","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.396861","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.314104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.570741","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","95.560047","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","92.588458","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","92.353859","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","94.148731","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","94.99018","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","96.039963","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","95.73389","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","97.589458","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.425895","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","096","Brunei Darussalam","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.951958","X","International reliable sources","base year is 2015"
