Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","65.764159","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","68.640467","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","73.50967","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","77.602222","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","80.43376","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","84.924698","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","88.62251","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","92.210131","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","96.440448","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","98.846227","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","101.152493","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","104.574509","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","107.160368","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","109.403465","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","112.2969","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","113.761403","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","49.358126","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","51.459297","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","54.012189","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","55.97713","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","57.75945","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","60.925918","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","66.041193","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","68.774604","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","74.12222","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","77.667771","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","80.513064","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","85.152649","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","88.841061","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","92.313377","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","96.489215","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.065651","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","101.2465","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","104.499062","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","107.219428","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","109.552094","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","111.908312","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","113.845814","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","49.398927","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","51.60458","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","54.077701","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","56.151061","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","58.100167","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","61.219217","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","66.274333","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","68.992593","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","74.956934","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","77.778294","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","80.807471","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","85.65349","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","89.132063","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","92.305327","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","96.603477","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.327107","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.357944","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","104.5653","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","107.402967","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","109.90285","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","111.024326","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","114.153275","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","49.504875","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","51.808496","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","54.285367","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","56.233573","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","58.423473","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","61.477081","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","66.538572","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","69.288688","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","76.130159","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","77.861049","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","81.006923","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","86.027422","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","89.251105","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","92.460547","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","96.857696","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.642805","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.622362","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","104.682193","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","107.712367","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","110.449968","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","111.146137","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","114.308677","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","49.615705","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","52.029565","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","54.360239","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","56.253885","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","58.658704","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","61.654399","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","66.75237","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","69.501535","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","77.247555","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","78.040654","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","81.311965","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","86.367466","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","89.513738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","92.937435","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","97.093466","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.976403","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.088468","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","104.903401","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","107.96556","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","110.617543","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","111.76163","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","114.395487","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","49.836881","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","52.417311","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","54.533588","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","56.30988","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","58.98646","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","62.16061","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","67.013801","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","69.973894","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","78.083735","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","78.327818","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","81.94698","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","86.794701","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","89.815135","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","94.015594","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","97.497627","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.444905","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.370443","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","104.973189","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","108.190175","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","110.881651","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","112.017347","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","114.515685","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","50.051089","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","52.420818","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","54.655707","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","56.513372","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","59.118859","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","62.530427","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","67.183638","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","70.205441","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","78.037914","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","78.607205","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","82.344073","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","87.287228","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","90.43008","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","94.549643","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","97.768663","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.648445","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","102.46997","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","105.240307","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","108.495308","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","111.067682","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","112.12337","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","114.698842","A","Aggregate, may include official, semi-official, estimated or calculated data",""
